Detail of Gifts,Item Category,Name of Recipient,Affiliation,Date,Assessed Value,Retention Cost,Retained,Remarks
1829,7,129,7,777,5000.0,0.0,65,221
734,17,200,7,777,2000.0,0.0,65,221
733,17,676,7,777,4000.0,0.0,65,221
956,17,1477,7,777,2500.0,0.0,65,221
956,17,1198,7,777,2500.0,0.0,65,221
1810,7,807,7,814,4500.0,0.0,65,221
1810,7,1131,7,814,3000.0,0.0,65,221
2623,17,862,7,814,18000.0,1200.0,65,221
2624,17,1625,7,814,35000.0,3750.0,65,221
3031,17,1959,7,919,97450.0,5625.0,65,221
1764,2,988,7,960,0.0,0.0,65,221
3085,17,931,9,1045,19000.0,0.0,65,221
737,17,931,9,1045,7500.0,0.0,65,221
1880,17,931,9,1045,7500.0,0.0,65,221
1767,2,756,0,1045,5000.0,0.0,65,221
3023,17,305,7,1124,97450.0,5625.0,65,221
3025,17,1,7,1012,76800.0,0.0,7,15
3186,17,1541,7,1012,70800.0,5625.0,65,221
2005,17,1950,7,1070,0.0,0.0,65,221
2005,17,1295,7,1070,0.0,0.0,65,221
1889,17,931,9,1090,20000.0,1500.0,65,221
1893,17,931,9,1090,7000.0,0.0,65,221
1729,17,931,9,1090,0.0,0.0,65,221
583,17,931,9,1090,1000.0,0.0,65,221
584,11,129,7,1090,2500.0,0.0,65,221
1664,17,1714,7,1161,30000.0,3000.0,65,221
1704,17,1714,7,1161,30000.0,3000.0,65,221
2603,17,727,0,1236,90000.0,5625.0,65,221
2848,17,0,8,1146,0.0,0.0,68,224
336,2,741,8,1146,13000.0,0.0,7,85
100,17,233,8,1146,97450.0,0.0,7,24
2865,17,741,8,1146,6000.0,0.0,7,26
633,17,741,8,1146,4000.0,0.0,7,185
2847,17,741,8,1146,4500.0,0.0,7,225
2031,17,741,8,1146,0.0,0.0,7,51
634,17,741,8,1146,2500.0,0.0,7,115
2877,17,741,8,1146,4000.0,0.0,7,1
2881,17,741,8,1146,97450.0,0.0,7,150
433,17,741,8,1146,7000.0,0.0,46,201
2629,17,360,7,1149,30000.0,3000.0,65,221
1771,17,366,7,1158,0.0,0.0,7,135
2601,17,1362,7,1158,97450.0,5625.0,65,221
1333,17,1679,7,1165,25000.0,2250.0,65,221
1668,17,992,7,1240,97450.0,5625.0,65,221
1819,7,962,9,1327,2000.0,0.0,65,221
1791,17,973,9,1245,0.0,0.0,65,221
540,17,973,9,1245,4500.0,0.0,65,221
2544,17,973,9,1245,4000.0,0.0,65,221
366,7,973,9,1245,3000.0,0.0,65,221
356,17,973,9,1245,9000.0,0.0,65,221
362,7,973,9,1245,0.0,0.0,65,221
2420,17,973,9,1245,0.0,0.0,65,221
2380,17,973,9,1245,3000.0,0.0,65,221
369,7,973,9,1245,3500.0,0.0,65,221
2372,17,973,9,1245,0.0,0.0,65,221
1946,17,1096,7,1254,2000.0,0.0,65,221
2644,17,888,7,1270,0.0,2250.0,65,221
354,17,1436,7,1338,2500.0,0.0,7,84
2914,7,1831,0,1425,2000.0,0.0,7,22
2627,17,1370,0,1343,24000.0,2100.0,65,221
2464,17,1960,0,223,0.0,0.0,65,221
850,7,1960,0,223,500.0,0.0,7,53
2596,17,1769,6,223,24000.0,2100.0,65,221
2464,17,405,9,118,0.0,0.0,65,221
2464,17,332,7,127,0.0,0.0,65,221
2464,17,1548,7,145,0.0,0.0,65,221
2464,17,809,7,156,0.0,0.0,65,221
2464,17,814,7,156,0.0,0.0,65,221
2464,17,1170,0,156,0.0,0.0,65,221
2464,17,988,7,156,0.0,0.0,65,221
2464,17,1130,7,156,0.0,0.0,65,221
2464,17,1145,7,156,0.0,0.0,65,221
1759,2,1437,7,156,18000.0,0.0,7,94
1165,17,1195,6,159,25000.0,0.0,65,221
972,6,1447,0,235,1000.0,0.0,7,56
977,6,1447,0,235,3500.0,0.0,9,152
1868,1,1498,0,258,10000.0,0.0,65,221
1981,17,1498,0,258,18000.0,1200.0,65,221
1969,17,973,7,263,0.0,0.0,65,221
454,17,973,7,263,600.0,0.0,65,221
1730,17,973,7,263,0.0,0.0,65,221
793,17,1304,7,372,2500.0,0.0,65,221
494,7,1988,9,401,50000.0,5625.0,65,221
771,10,2037,9,401,97450.0,0.0,65,221
1202,17,1948,9,401,97450.0,5625.0,65,221
1180,17,1957,9,401,50000.0,0.0,65,221
1180,17,1974,9,401,50000.0,5625.0,65,221
1180,17,1880,9,401,50000.0,5625.0,65,221
1180,17,735,9,401,50000.0,5625.0,65,221
1213,17,1628,9,401,70000.0,5625.0,65,221
1213,17,2009,9,401,70000.0,5625.0,65,221
1213,17,1626,7,401,70000.0,5625.0,65,221
1180,17,1199,9,401,50000.0,5625.0,65,221
1675,17,664,7,433,43000.0,4950.0,65,221
1224,17,1459,0,13,43000.0,4950.0,65,221
2632,17,146,7,13,25000.0,2250.0,65,221
780,17,1636,7,13,35000.0,3750.0,65,221
1214,17,185,7,13,25000.0,2250.0,65,221
585,17,960,7,48,40000.0,4500.0,65,221
586,17,881,7,48,40000.0,4500.0,65,221
577,17,1961,7,48,40000.0,4500.0,65,221
576,17,1206,7,48,40000.0,4500.0,65,221
587,17,2022,7,48,40000.0,4500.0,65,221
1740,17,774,7,468,0.0,0.0,7,90
1673,17,1374,0,502,0.0,0.0,7,124
640,7,1435,7,518,0.0,0.0,65,221
3198,17,1435,7,518,14000.0,0.0,65,221
1674,17,1434,7,532,0.0,0.0,7,133
1799,7,1357,7,659,8000.0,0.0,65,221
1759,2,932,9,714,40000.0,4500.0,65,221
1759,2,1989,9,758,22000.0,1800.0,65,221
2573,17,1624,0,758,97450.0,5625.0,65,221
370,7,961,7,870,5500.0,0.0,65,221
370,7,1347,7,870,4000.0,0.0,65,221
1799,7,1953,7,870,7000.0,0.0,65,221
3032,17,771,9,773,97450.0,5625.0,65,221
1945,17,1951,7,798,6000.0,0.0,65,221
939,7,1196,7,798,1500.0,0.0,65,221
707,7,473,0,815,8000.0,0.0,65,221
1849,17,1042,7,815,12000.0,300.0,65,221
2237,17,1305,7,978,10000.0,0.0,65,221
1227,17,1881,6,988,40000.0,4500.0,65,221
1169,17,1402,6,988,8000.0,0.0,65,221
1772,6,932,9,897,4000.0,0.0,65,221
946,17,932,9,897,0.0,0.0,65,221
408,17,932,9,897,0.0,0.0,65,221
1756,17,932,9,897,1500.0,0.0,65,221
1788,17,932,9,897,4500.0,0.0,65,221
1122,17,932,9,897,0.0,0.0,65,221
656,7,936,9,897,3500.0,0.0,65,221
736,7,932,9,897,6500.0,0.0,65,221
659,17,932,9,897,6000.0,0.0,65,221
2951,17,932,9,897,0.0,0.0,65,221
3165,17,932,9,897,1500.0,0.0,65,221
798,7,932,9,897,1000.0,0.0,65,221
1773,7,932,9,897,2500.0,0.0,65,221
887,17,932,9,897,0.0,0.0,65,221
2919,17,932,9,897,0.0,0.0,65,221
2008,17,932,9,897,800.0,0.0,65,221
1880,17,932,9,897,1200.0,0.0,65,221
1930,11,932,9,897,50000.0,5625.0,65,221
1546,17,932,9,897,0.0,0.0,65,221
1544,7,932,9,897,2000.0,0.0,65,221
1887,17,932,9,897,0.0,0.0,65,221
1748,17,932,9,897,2000.0,0.0,65,221
1898,17,932,9,897,0.0,0.0,65,221
580,17,932,9,897,0.0,0.0,65,221
941,17,936,9,897,800.0,0.0,65,221
1890,17,932,9,897,0.0,0.0,65,221
1938,17,932,9,897,0.0,0.0,65,221
715,7,932,9,897,0.0,0.0,65,221
639,7,932,9,897,2500.0,0.0,65,221
1938,17,932,9,897,0.0,0.0,65,221
2028,17,932,9,897,1500.0,0.0,65,221
1938,17,932,9,897,0.0,0.0,65,221
554,17,932,9,897,0.0,0.0,65,221
2490,17,932,9,897,0.0,0.0,65,221
2393,17,932,9,897,0.0,0.0,65,221
2517,17,932,9,897,0.0,0.0,65,221
581,17,932,9,897,0.0,0.0,65,221
638,7,932,9,897,2000.0,0.0,65,221
1120,3,1530,9,897,24000.0,2100.0,65,221
947,17,932,9,897,0.0,0.0,65,221
2039,17,932,9,897,1500.0,0.0,65,221
1713,17,932,9,897,0.0,0.0,65,221
1301,11,932,9,897,10000.0,0.0,65,221
2007,17,932,9,897,1500.0,0.0,65,221
2590,17,1073,6,897,40000.0,4500.0,65,221
391,17,932,9,897,0.0,0.0,65,221
960,17,932,9,897,4000.0,0.0,65,221
951,17,1575,0,1096,20000.0,1500.0,65,221
667,7,932,9,1173,6000.0,0.0,65,221
1121,6,932,9,1173,2000.0,0.0,65,221
1971,17,932,9,1173,3000.0,0.0,65,221
692,13,932,9,1173,0.0,0.0,65,221
2891,17,932,9,1173,9000.0,0.0,65,221
666,17,932,9,1173,1500.0,0.0,65,221
714,17,932,9,1173,5500.0,0.0,65,221
888,17,932,9,1173,2500.0,0.0,65,221
794,17,932,9,1173,4500.0,0.0,65,221
1709,2,932,9,1173,15000.0,750.0,65,221
1970,17,932,9,1173,0.0,0.0,65,221
1102,17,932,9,1173,0.0,0.0,65,221
543,17,932,9,1173,0.0,0.0,65,221
3221,7,932,9,1173,8000.0,0.0,65,221
1713,17,932,9,1173,0.0,0.0,65,221
2507,17,932,9,1173,0.0,0.0,65,221
2513,17,932,9,1173,0.0,0.0,65,221
1115,17,932,9,1173,5500.0,0.0,65,221
933,17,932,9,1173,70000.0,5625.0,65,221
985,17,932,9,1173,2000.0,0.0,65,221
1826,17,932,9,1173,6500.0,0.0,65,221
1773,7,932,9,1173,2500.0,0.0,65,221
1773,7,932,9,1173,2500.0,0.0,65,221
1773,7,932,9,1173,6000.0,0.0,65,221
1778,17,932,9,1173,0.0,0.0,65,221
1129,17,932,9,1173,0.0,0.0,65,221
917,17,932,9,1173,9000.0,0.0,65,221
1878,17,932,9,1173,0.0,0.0,65,221
1881,17,932,9,1173,5000.0,0.0,65,221
1771,17,932,9,1173,3500.0,0.0,65,221
2511,17,932,9,1173,2000.0,0.0,65,221
2323,17,932,9,1173,0.0,0.0,65,221
637,17,932,9,1173,2500.0,0.0,65,221
2444,17,932,9,1173,0.0,0.0,65,221
641,17,932,9,1173,1200.0,0.0,65,221
1731,17,932,9,1173,0.0,0.0,65,221
1733,17,932,9,1173,0.0,0.0,65,221
2508,17,932,9,1173,9000.0,0.0,65,221
717,17,932,9,1173,6000.0,0.0,65,221
2215,17,932,9,1173,0.0,0.0,65,221
564,17,932,9,1173,0.0,0.0,65,221
896,17,932,9,1173,8500.0,0.0,65,221
1773,7,932,9,1173,3000.0,0.0,65,221
647,3,932,9,1173,10000.0,0.0,65,221
1726,17,932,9,1173,0.0,0.0,65,221
963,17,932,9,1173,7500.0,0.0,65,221
1759,2,932,9,1173,17000.0,1050.0,65,221
3234,17,1588,7,1250,0.0,5625.0,65,221
3028,17,1061,7,1279,97450.0,0.0,65,221
1345,2,1306,7,1370,9000.0,0.0,65,221
2130,17,988,7,115,8500.0,0.0,65,221
527,17,1173,8,217,40000.0,0.0,7,118
1740,17,987,7,140,30000.0,3000.0,65,221
851,17,932,9,240,80800.0,5625.0,65,221
2591,17,1583,6,277,40000.0,4500.0,65,221
1879,17,1448,0,282,8500.0,0.0,7,139
1517,17,142,7,310,500.0,0.0,65,221
693,17,339,7,380,14000.0,0.0,7,68
975,6,224,7,402,8000.0,0.0,65,221
2472,6,865,7,408,1000.0,0.0,7,82
1193,17,1332,7,419,0.0,0.0,34,189
2588,17,1361,6,426,40000.0,4500.0,65,221
775,17,443,0,90,9000.0,0.0,65,221
1809,7,209,7,90,25000.0,2250.0,65,221
775,17,1121,0,103,9000.0,0.0,65,221
775,17,107,7,103,9000.0,0.0,65,221
775,17,98,7,103,9000.0,0.0,65,221
775,17,618,7,103,9000.0,0.0,65,221
775,17,650,7,103,9000.0,0.0,65,221
775,17,523,7,103,9000.0,0.0,65,221
775,17,8,7,103,9000.0,0.0,65,221
775,17,477,7,103,9000.0,0.0,65,221
775,17,479,7,103,9000.0,0.0,65,221
775,17,478,7,103,9000.0,0.0,65,221
775,17,277,7,103,9000.0,0.0,65,221
775,17,292,7,103,9000.0,0.0,65,221
775,17,282,7,103,9000.0,0.0,65,221
775,17,274,7,103,9000.0,0.0,65,221
775,17,1693,7,103,9000.0,0.0,65,221
775,17,1854,7,103,9000.0,0.0,65,221
775,17,1863,7,103,9000.0,0.0,65,221
2589,17,821,6,103,0.0,0.0,65,221
3056,17,934,9,49,0.0,0.0,65,221
561,17,934,9,49,0.0,0.0,65,221
3069,17,929,9,49,16500.0,975.0,5,8
825,17,932,9,49,7000.0,0.0,65,221
824,17,932,9,49,10000.0,0.0,65,221
1989,17,1373,0,49,9000.0,0.0,65,221
2512,17,968,7,49,800.0,0.0,65,221
1802,7,153,7,49,2500.0,0.0,65,221
1809,7,1589,7,49,1200.0,0.0,65,221
1989,17,974,0,49,13500.0,525.0,65,221
1795,6,362,7,49,2500.0,0.0,65,221
1795,6,127,7,49,2500.0,0.0,65,221
2437,6,187,0,49,3000.0,0.0,65,221
1793,6,1902,7,49,2500.0,0.0,65,221
1793,6,605,7,49,2500.0,0.0,65,221
3092,2,932,9,49,10000.0,5625.0,65,221
1759,2,934,9,49,20000.0,1500.0,65,221
1802,7,934,9,49,2000.0,0.0,65,221
675,7,934,9,49,2500.0,0.0,65,221
1801,7,932,9,49,2500.0,0.0,65,221
1770,17,932,9,49,6000.0,0.0,65,221
2080,17,934,9,49,3500.0,0.0,65,221
1130,17,932,9,49,70000.0,5625.0,65,221
815,17,390,7,579,20000.0,0.0,7,71
2514,17,390,7,579,5000.0,0.0,65,221
935,7,717,7,579,25000.0,2250.0,65,221
690,7,722,7,579,9000.0,0.0,65,221
724,17,1593,6,533,75000.0,5625.0,65,221
727,17,1016,6,533,75000.0,5625.0,65,221
2106,17,147,7,536,45000.0,5250.0,65,221
623,2,973,7,553,0.0,0.0,65,221
2117,17,1539,7,585,45000.0,5250.0,65,221
728,17,176,7,585,75000.0,0.0,7,119
2105,17,955,7,585,45000.0,5250.0,65,221
725,17,858,7,585,75000.0,5625.0,65,221
2107,17,1209,0,641,45000.0,0.0,65,221
2116,17,1363,7,641,45000.0,5250.0,65,221
731,11,1539,7,701,8000.0,0.0,65,221
730,11,957,7,701,8000.0,0.0,65,221
730,11,855,7,701,8000.0,0.0,65,221
725,17,1935,7,739,75000.0,5625.0,65,221
727,17,517,11,739,75000.0,5625.0,65,221
729,17,1692,7,739,75000.0,5625.0,65,221
723,17,273,11,739,75000.0,5625.0,5,8
729,17,290,11,739,75000.0,5625.0,65,221
727,17,285,11,739,75000.0,5625.0,65,221
727,17,278,11,739,75000.0,5625.0,65,221
2928,17,932,9,593,52500.0,5625.0,65,221
1896,17,932,9,593,10000.0,0.0,65,221
413,17,932,9,593,0.0,0.0,65,221
3076,17,932,9,593,3000.0,0.0,65,221
2076,17,932,9,593,1500.0,0.0,65,221
1920,17,932,9,593,10000.0,0.0,65,221
861,11,1155,0,593,8000.0,0.0,65,221
853,17,152,7,593,97450.0,5625.0,65,221
860,17,183,7,593,70000.0,5625.0,65,221
860,17,677,7,593,70000.0,5625.0,65,221
859,17,1977,7,593,70000.0,5625.0,65,221
856,11,362,7,593,8000.0,0.0,65,221
856,11,120,7,593,8000.0,0.0,65,221
856,11,603,7,593,8000.0,0.0,65,221
858,11,683,7,593,8000.0,0.0,65,221
856,11,948,7,593,8000.0,0.0,65,221
856,11,864,7,593,8000.0,0.0,65,221
856,11,1280,7,593,8000.0,0.0,65,221
856,11,889,7,593,8000.0,0.0,65,221
857,11,503,7,593,8000.0,0.0,65,221
856,11,1697,7,593,8000.0,0.0,65,221
856,11,555,7,593,8000.0,0.0,65,221
855,11,1694,7,593,8000.0,0.0,65,221
856,11,291,11,593,8000.0,0.0,65,221
856,11,553,7,593,8000.0,0.0,65,221
856,11,564,7,593,8000.0,0.0,65,221
856,11,499,7,593,8000.0,0.0,65,221
856,11,1258,7,593,8000.0,0.0,65,221
1750,17,932,9,593,7500.0,0.0,65,221
3212,17,934,9,593,1500.0,0.0,65,221
1773,7,934,9,593,5000.0,0.0,65,221
1892,11,934,9,593,5000.0,0.0,65,221
989,7,934,9,593,3500.0,0.0,65,221
1902,17,934,9,593,4000.0,0.0,65,221
2954,17,934,9,593,8600.0,0.0,65,221
492,17,1354,7,608,5000.0,0.0,65,221
778,17,1355,7,622,6500.0,0.0,65,221
1964,17,224,7,669,8500.0,0.0,65,221
3088,17,389,7,681,0.0,0.0,65,221
2107,17,1040,7,686,45000.0,5250.0,65,221
3235,17,721,7,686,97450.0,0.0,7,11
1923,11,721,7,686,5000.0,0.0,65,221
1111,17,1020,0,693,45000.0,5250.0,65,221
727,17,915,6,800,75000.0,5625.0,65,221
2589,17,857,7,800,40000.0,4500.0,65,221
1743,17,1116,0,876,800.0,0.0,65,221
1743,17,1601,0,876,0.0,0.0,65,221
1743,17,175,7,876,0.0,0.0,65,221
1743,17,150,7,876,0.0,0.0,65,221
1939,17,1039,7,876,0.0,0.0,65,221
1939,17,2023,7,876,0.0,0.0,65,221
2108,17,1600,0,876,45000.0,5250.0,65,221
856,11,1155,0,876,8000.0,0.0,65,221
2549,17,1518,7,886,45000.0,5250.0,5,8
854,11,1904,7,886,8000.0,0.0,65,221
854,11,1906,7,886,8000.0,0.0,65,221
856,11,1907,7,886,8000.0,0.0,65,221
856,11,41,7,886,8000.0,0.0,65,221
856,11,1893,7,886,8000.0,0.0,65,221
2550,17,1220,0,890,45000.0,5250.0,65,221
852,11,1079,7,890,5000.0,0.0,7,132
856,11,1002,7,766,8000.0,0.0,65,221
2551,17,1049,0,783,45000.0,5250.0,65,221
1921,17,963,9,788,5000.0,0.0,65,221
151,17,1649,9,809,45000.0,5250.0,65,221
765,17,1516,0,842,8000.0,0.0,65,221
768,17,175,7,842,8000.0,0.0,65,221
727,17,1796,7,842,75000.0,5625.0,65,221
856,11,925,7,857,8000.0,0.0,65,221
883,17,849,0,939,500.0,0.0,65,221
1124,7,1499,0,979,4500.0,0.0,65,221
726,17,1261,7,979,75000.0,5625.0,65,221
727,17,732,7,979,75000.0,0.0,46,201
654,17,967,9,999,9500.0,0.0,65,221
1759,2,2005,9,956,20000.0,1500.0,65,221
930,7,972,7,1110,35000.0,3750.0,65,221
3075,17,934,9,1019,97450.0,0.0,65,221
2953,17,932,9,1019,97450.0,5625.0,65,221
578,17,934,9,1019,38477.0,0.0,65,221
315,17,932,9,1019,1500.0,0.0,65,221
1759,2,1540,7,1091,20000.0,1500.0,65,221
1862,17,1539,7,1091,3000.0,0.0,65,221
1918,11,1969,0,1162,5000.0,0.0,65,221
856,11,1406,6,1222,8000.0,0.0,65,221
856,11,820,6,1222,8000.0,0.0,65,221
856,11,1276,6,1237,8000.0,0.0,65,221
856,11,1246,7,1237,8000.0,0.0,65,221
856,11,1669,7,1237,8000.0,0.0,65,221
856,11,894,7,1237,8000.0,0.0,65,221
1763,2,361,7,1131,7500.0,0.0,65,221
1140,17,1167,7,1135,65000.0,0.0,65,221
613,2,1358,0,1135,20000.0,1500.0,65,221
2905,7,932,9,1142,97450.0,5625.0,65,221
788,17,754,7,1142,10000.0,0.0,65,221
787,17,315,7,1142,10000.0,0.0,65,221
788,17,965,9,1142,10000.0,0.0,65,221
594,2,934,9,1142,0.0,1500.0,65,221
595,2,753,7,1142,8000.0,0.0,65,221
595,2,316,7,1142,8000.0,0.0,65,221
595,2,975,0,1142,8000.0,0.0,65,221
595,2,404,7,1142,8000.0,0.0,65,221
1917,17,234,7,1142,0.0,0.0,65,221
1915,17,7,7,1142,0.0,0.0,65,221
1915,17,622,7,1142,0.0,0.0,65,221
1916,17,654,7,1142,0.0,0.0,65,221
1915,17,976,7,1142,0.0,0.0,65,221
1913,17,495,11,1142,0.0,0.0,65,221
1914,17,1689,7,1142,0.0,0.0,65,221
1914,17,562,7,1142,0.0,0.0,65,221
1914,17,554,7,1142,0.0,0.0,65,221
1914,17,558,7,1142,0.0,0.0,65,221
1914,17,275,11,1142,0.0,0.0,65,221
1912,17,513,11,1142,0.0,0.0,65,221
1914,17,1685,7,1142,0.0,0.0,65,221
1914,17,526,7,1142,0.0,0.0,65,221
1914,17,1688,7,1142,0.0,0.0,65,221
1914,17,33,7,1142,0.0,0.0,65,221
719,17,769,7,1150,4000.0,0.0,7,100
1759,2,239,7,1166,7500.0,0.0,65,221
1794,17,969,7,1174,10000.0,0.0,65,221
2868,17,1538,7,1185,0.0,5625.0,5,8
429,17,956,7,1185,0.0,5625.0,65,221
428,17,853,7,1185,0.0,5625.0,65,221
2102,17,1115,0,1255,97450.0,5625.0,65,221
3062,17,932,9,1259,97450.0,0.0,65,221
1744,17,151,7,1259,97450.0,5625.0,65,221
1745,17,966,9,1259,97450.0,5625.0,65,221
1745,17,904,7,1259,97450.0,0.0,65,221
1745,17,599,7,1259,97450.0,5625.0,65,221
427,17,1905,7,1259,85000.0,5625.0,65,221
427,17,586,7,1259,85000.0,5625.0,65,221
427,17,621,7,1259,85000.0,5625.0,65,221
2079,17,679,7,1259,65000.0,0.0,65,221
2079,17,1493,7,1259,60000.0,5625.0,65,221
2079,17,1164,7,1259,60000.0,5625.0,65,221
2079,17,1444,7,1259,65000.0,0.0,65,221
2079,17,501,11,1259,60000.0,5625.0,65,221
2079,17,509,11,1259,60000.0,5625.0,65,221
2079,17,563,7,1259,60000.0,5625.0,65,221
2079,17,552,7,1259,60000.0,5625.0,65,221
2079,17,267,11,1259,60000.0,5625.0,65,221
2079,17,1251,7,1259,60000.0,5625.0,65,221
2079,17,1684,7,1259,60000.0,5625.0,65,221
2079,17,492,11,1259,60000.0,5625.0,65,221
1233,17,1539,7,1259,97450.0,5625.0,65,221
1186,17,1536,7,1259,97450.0,5625.0,65,221
1134,17,854,7,1259,97450.0,5625.0,5,8
1211,17,1043,7,1263,65000.0,5625.0,65,221
1191,17,1936,11,1263,60000.0,5625.0,65,221
1189,17,505,11,1263,60000.0,5625.0,65,221
1192,17,298,11,1263,35000.0,3750.0,65,221
1188,17,299,11,1263,60000.0,5625.0,65,221
1199,17,287,11,1263,35000.0,3750.0,65,221
1236,17,271,11,1263,60000.0,5625.0,65,221
1187,17,270,11,1263,35000.0,3750.0,65,221
1190,17,268,11,1263,60000.0,5625.0,65,221
1233,17,1582,11,1263,97450.0,5625.0,65,221
2103,17,148,7,1271,97450.0,5625.0,65,221
1197,17,157,7,1271,60000.0,5625.0,65,221
1234,17,1512,0,1271,65000.0,5625.0,65,221
1198,17,2040,7,1271,60000.0,5625.0,65,221
1288,17,1345,7,1271,60000.0,5625.0,65,221
1200,17,1788,11,1271,60000.0,5625.0,65,221
1207,17,1908,7,1274,95000.0,5625.0,65,221
1208,17,1918,7,1274,75000.0,5625.0,65,221
1209,17,1931,7,1274,55000.0,5625.0,65,221
1209,17,1934,7,1274,55000.0,5625.0,65,221
1209,17,1933,7,1274,55000.0,5625.0,65,221
1110,17,1380,7,1285,90000.0,5625.0,65,221
2101,17,887,7,1287,97450.0,5625.0,5,8
1241,17,1539,7,1294,97450.0,5625.0,65,221
1209,17,858,7,1294,95000.0,5625.0,65,221
1759,2,367,7,1436,20000.0,0.0,7,96
2196,17,1539,7,1447,1500.0,0.0,65,221
1103,7,1539,7,1447,2500.0,0.0,65,221
1196,17,1328,6,1344,35000.0,3750.0,65,221
1104,7,158,7,1375,2500.0,0.0,65,221
1999,17,858,7,1375,1000.0,0.0,65,221
2018,6,861,7,1375,2300.0,0.0,65,221
1194,17,1015,6,1383,35000.0,3750.0,65,221
1201,17,828,6,1392,35000.0,3750.0,65,221
2079,17,1353,6,1411,60000.0,5625.0,65,221
1208,17,1210,6,1420,75000.0,5625.0,65,221
1206,17,1246,6,1420,75000.0,5625.0,65,221
2860,17,391,7,1420,18000.0,0.0,65,221
2079,17,1246,6,1420,60000.0,5625.0,65,221
1186,17,261,7,116,60000.0,5625.0,65,221
1837,7,1993,9,207,0.0,0.0,65,221
919,7,1990,9,207,18000.0,1200.0,65,221
867,7,1991,9,207,7500.0,0.0,65,221
2907,2,2006,9,207,56000.0,2700.0,65,221
2853,7,2005,9,207,41000.0,4650.0,65,221
799,7,2005,9,207,20000.0,1500.0,65,221
830,7,2005,9,207,0.0,0.0,65,221
820,7,2005,9,207,10000.0,0.0,65,221
2079,17,1535,7,207,65000.0,5625.0,65,221
1819,7,1990,9,212,0.0,0.0,65,221
2938,17,2005,9,137,97450.0,5625.0,65,221
1195,17,1232,7,146,60000.0,5625.0,65,221
1530,21,532,4,160,10000.0,0.0,7,138
2470,8,531,4,160,0.0,0.0,50,205
2926,19,932,9,190,97450.0,5625.0,65,221
1237,17,969,7,190,97450.0,5625.0,65,221
1239,17,154,7,190,97450.0,5625.0,65,221
1239,17,188,7,190,97450.0,5625.0,65,221
2115,17,206,7,190,97450.0,5625.0,65,221
2109,17,918,7,190,97450.0,5625.0,65,221
1204,17,259,7,190,97450.0,5625.0,65,221
1204,17,604,7,190,85000.0,5625.0,65,221
1204,17,682,7,190,85000.0,5625.0,65,221
1204,17,1140,7,190,85000.0,5625.0,65,221
1204,17,504,11,190,85000.0,5625.0,65,221
1289,17,569,7,190,85000.0,5625.0,65,221
1205,17,570,7,190,95000.0,5625.0,65,221
1205,17,971,7,190,95000.0,5625.0,65,221
1204,17,269,11,190,85000.0,5625.0,65,221
1204,17,1621,7,190,85000.0,5625.0,65,221
2530,17,161,7,323,0.0,0.0,65,221
534,2,1539,7,259,8500.0,0.0,65,221
2474,17,1022,0,278,97450.0,5625.0,65,221
1235,17,1023,0,283,30000.0,4000.0,65,221
1186,17,725,6,355,35000.0,5000.0,65,221
535,7,1828,0,387,3500.0,0.0,65,221
3238,17,229,7,397,97450.0,0.0,63,219
1549,2,340,7,569,7500.0,0.0,65,221
1621,17,1146,7,580,75000.0,5625.0,65,221
1621,17,1513,0,460,75000.0,5625.0,65,221
1344,7,63,9,474,4500.0,0.0,65,221
1343,10,2008,9,474,16000.0,1200.0,65,221
1323,10,1998,9,474,7000.0,0.0,65,221
1429,7,50,7,474,1000.0,0.0,65,221
2267,7,453,7,474,1000.0,0.0,65,221
2537,17,1992,7,482,0.0,5625.0,65,221
2584,17,1371,0,489,97450.0,5625.0,65,221
1134,17,1501,7,492,75000.0,5625.0,65,221
2112,17,1967,7,492,97450.0,0.0,46,201
952,17,1213,0,492,8000.0,0.0,65,221
1400,7,991,7,512,10000.0,0.0,65,221
1409,7,856,7,512,8000.0,0.0,65,221
1183,17,149,7,512,97450.0,5625.0,65,221
1287,17,156,7,512,0.0,5625.0,65,221
1182,17,2020,7,512,0.0,5625.0,65,221
1957,17,990,7,512,97450.0,5625.0,65,221
1177,17,1271,7,512,75000.0,0.0,65,221
2014,17,859,7,512,8000.0,0.0,65,221
2098,17,906,7,512,0.0,0.0,65,221
1848,17,1414,7,512,0.0,0.0,65,221
1184,17,1620,7,519,0.0,0.0,65,221
1178,17,1041,7,527,0.0,0.0,65,221
1210,17,1787,11,527,0.0,0.0,65,221
2113,17,1401,6,534,60000.0,5625.0,65,221
1186,17,914,6,534,60000.0,5625.0,65,221
2091,17,1627,0,728,0.0,0.0,65,221
1848,17,373,7,728,0.0,0.0,65,221
448,13,1324,7,732,60000.0,0.0,7,122
1177,17,1171,0,732,0.0,0.0,65,221
306,11,994,6,732,6500.0,0.0,65,221
306,11,1017,6,753,6500.0,0.0,65,221
306,11,827,6,605,6500.0,0.0,65,221
1137,17,1218,7,605,85000.0,0.0,65,221
2586,17,917,7,645,0.0,5625.0,65,221
306,11,37,6,660,6500.0,0.0,65,221
1353,2,224,7,682,15000.0,0.0,7,87
2409,7,989,7,851,8000.0,0.0,65,221
1172,17,406,0,789,0.0,5625.0,65,221
2864,17,928,9,858,78000.0,5625.0,65,221
1983,17,608,7,858,0.0,0.0,65,221
1983,17,600,7,858,0.0,0.0,65,221
1983,17,205,7,858,0.0,0.0,65,221
